Folder 0
0.0: 0.22784334421157837: 21.18153868398966
0.0: 0.19541534781455994: 16.451548000874794
0.0: 0.02731877751648426: 26.651198547721645
0.0: 0.027699997648596764: 22.263745309652986
0.0: 0.06353138387203217: 17.360187464190385
0.0: 0.46491095423698425: 29.796192803516067
0.0: 0.40877988934516907: 14.344952425017135
0.0: 0.11308581382036209: 7.176302865831425
0.0: 0.2886297106742859: 23.86776720008839
0.0: 0.08352917432785034: 12.225437103724527
0.0: 0.1351023018360138: 21.573370777829933
0.0: 0.11779424548149109: 10.729875117501363
0.0: 0.3542464077472687: 18.395699442438573
0.0: 0.1623455137014389: 15.153876852481122
0.0: 0.40165606141090393: 18.53140286943087
0.0: 0.28284239768981934: 17.170083803910167
0.0: 0.22297970950603485: 9.487957980465376
0.0: 0.03127291426062584: 22.93929592503964
0.0: 0.0636061578989029: 10.48699149400271
0.0: 0.041037946939468384: 13.87918267897397
0.0: 0.006311438977718353: 11.378728794059887
0.0: 0.37846794724464417: 18.99007082602312
0.0: 0.13493090867996216: 48.42904102950189
0.0: 0.5857740044593811: 33.20707248929695
0.0: 0.5083188414573669: 16.236530078913656
0.0: 0.002385292202234268: 13.866099776391046
0.0: 0.06033170968294144: 13.886647475619776
0.0: 0.19270163774490356: 49.089740222664894
0.0: 0.41808417439460754: 32.13380645817132
0.0: 0.10603329539299011: 36.24272001191717
0.0: 0.2096778005361557: 5.8607720904695775
0.0: 0.007549280766397715: 25.107938123493557
0.0: 0.021401239559054375: 34.808941700522
0.0: 0.001821054145693779: 7.467056569461751
0.0: 0.03717049956321716: 16.745126681365594
0.0: 0.14174635708332062: 34.81335384500329
0.0: 0.018577206879854202: 16.908182246220612
0.0: 0.11866449564695358: 12.864040752291016
0.0: 0.16009880602359772: 13.644298953062089
0.0: 0.03707820922136307: 43.05151804712746
0.0: 0.04848649725317955: 27.766115191070426
0.0: 0.035316042602062225: 22.035119591466337
0.0: 0.12870968878269196: 36.90777375813216
0.0: 0.008124355226755142: 14.366180062433633
0.0: 0.06681648641824722: 28.958175954472107
0.0: 0.06705666333436966: 66.25498830787569
0.0: 0.22759808599948883: 24.55669766157591
0.0: 0.015575991943478584: 9.136769885340726
0.0: 0.03857310488820076: 29.57666359577364
0.0: 0.2188527137041092: 4.690194250059547
0.0: 0.6532347202301025: 30.79985504416083
0.0: 0.18198882043361664: 39.22522503400727
0.0: 0.13344788551330566: 21.695578497791608
0.0: 0.19040687382221222: 28.12593738604145
0.0: 0.03031778894364834: 13.357856125938493
0.0: 0.12041580677032471: 20.084743634581347
0.0: 0.08836871385574341: 14.281344676723855
0.0: 0.050227951258420944: 35.595433358837866
1.0: 0.25747793912887573: 22.959183064506988
1.0: 0.23769746720790863: 10.512586060979249
1.0: 0.9994611144065857: 45.011267872919866
1.0: 0.9894713163375854: 31.223868368012962
1.0: 0.45321759581565857: 23.174509862936254
1.0: 0.027494626119732857: 24.435037492031288
1.0: 0.0993625596165657: 13.028201325190649
1.0: 0.12631526589393616: 26.785319475380877
1.0: 0.9999901056289673: 70.15826010894729
1.0: 0.9993494153022766: 47.65868557237155
1.0: 0.605924665927887: 16.61148370688392
1.0: 0.2976774275302887: 13.504992347561783
1.0: 0.014996655285358429: 9.469331236442507
1.0: 0.14942596852779388: 36.2327524886686
1.0: 0.9991511106491089: 39.388530124787785
1.0: 0.8636182546615601: 23.590270652281237
1.0: 0.9999864101409912: 81.07915049456669
1.0: 0.14441323280334473: 15.115757904065815
1.0: 0.6843553781509399: 8.293951355560305
1.0: 0.9998268485069275: 43.218684269965536
1.0: 0.2232303023338318: 16.055676516615545
1.0: 0.0012064811307936907: 24.185258605920996
1.0: 0.45241010189056396: 15.681130004520679
1.0: 0.9997879862785339: 45.17173497563836
1.0: 0.9823618531227112: 31.69194198653183
1.0: 0.17994388937950134: 12.387314205148805
1.0: 0.026838090270757675: 16.515216432494068
1.0: 0.5700575113296509: 17.81694480841038
1.0: 0.7639990448951721: 26.98027103946957
1.0: 0.13062946498394012: 14.976360760324404
1.0: 0.39020079374313354: 34.33374244023006
1.0: 0.037070438265800476: 22.660391249406292
1.0: 0.14688697457313538: 21.127789624651786
1.0: 0.02925397828221321: 12.680243104788115
1.0: 0.5550150871276855: 23.984051576844244
1.0: 0.008005989715456963: 10.361063411054095
1.0: 0.3432502746582031: 37.75388845697098
1.0: 0.16579559445381165: 9.870399037415833
1.0: 0.10883486270904541: 8.949366163759201
1.0: 0.4271995425224304: 21.800750218426565
1.0: 0.014715340919792652: 26.551478267762324
1.0: 0.24339045584201813: 9.836106363063276
1.0: 0.79010409116745: 21.18153868398966
1.0: 0.11101415753364563: 16.451548000874794
1.0: 0.9015811085700989: 26.651198547721645
1.0: 0.0771699771285057: 22.263745309652986
1.0: 0.20744454860687256: 17.360187464190385
1.0: 0.17437520623207092: 29.796192803516067
1.0: 0.24763134121894836: 14.344952425017135
1.0: 0.9552769660949707: 7.176302865831425
1.0: 0.15774117410182953: 23.86776720008839
1.0: 0.2242705374956131: 12.225437103724527
1.0: 0.10825050622224808: 21.573370777829933
1.0: 0.22027532756328583: 10.729875117501363
1.0: 0.7722266912460327: 18.395699442438573
1.0: 0.06570907682180405: 15.153876852481122
1.0: 0.14303509891033173: 18.53140286943087
1.0: 0.00042471065535210073: 17.170083803910167
1.0: 0.5643069744110107: 9.487957980465376
1.0: 0.35441842675209045: 22.93929592503964
1.0: 0.11245685815811157: 10.48699149400271
1.0: 0.05278998240828514: 13.87918267897397
1.0: 0.04352586716413498: 11.378728794059887
1.0: 0.9985176920890808: 18.99007082602312
1.0: 0.9996196031570435: 48.42904102950189
1.0: 0.00576586602255702: 33.20707248929695
1.0: 0.15296652913093567: 16.236530078913656
1.0: 0.9376526474952698: 13.866099776391046
1.0: 0.1699192225933075: 13.886647475619776
1.0: 0.9999659061431885: 49.089740222664894
1.0: 0.9976565837860107: 32.13380645817132
1.0: 0.9985124468803406: 36.24272001191717
1.0: 0.042694397270679474: 5.8607720904695775
1.0: 0.15119728446006775: 25.107938123493557
1.0: 0.002778055379167199: 34.808941700522
1.0: 0.09834065288305283: 7.467056569461751
1.0: 0.1529981791973114: 16.745126681365594
1.0: 0.055084533989429474: 34.81335384500329
1.0: 0.9984570741653442: 16.908182246220612
1.0: 0.2583009898662567: 12.864040752291016
1.0: 0.17683447897434235: 13.644298953062089
1.0: 0.999794065952301: 43.05151804712746
1.0: 0.99992835521698: 27.766115191070426
1.0: 0.9931944608688354: 22.035119591466337
1.0: 0.9991594552993774: 36.90777375813216
1.0: 0.827958881855011: 14.366180062433633
1.0: 0.9958944320678711: 28.958175954472107
1.0: 0.9999972581863403: 66.25498830787569
1.0: 0.9507601261138916: 24.55669766157591
1.0: 0.21994414925575256: 9.136769885340726
1.0: 0.9988447427749634: 29.57666359577364
1.0: 0.0016556367045268416: 4.690194250059547
1.0: 0.01143217459321022: 30.79985504416083
1.0: 0.0005929701728746295: 39.22522503400727
1.0: 0.3658687472343445: 21.695578497791608
1.0: 0.007085440214723349: 28.12593738604145
1.0: 0.25546756386756897: 13.357856125938493
1.0: 0.06688573956489563: 20.084743634581347
1.0: 0.48667415976524353: 14.281344676723855
1.0: 0.9998922348022461: 35.595433358837866
0.0: 0.08150313794612885: 18.49538483554055
0.0: 0.12853653728961945: 26.74583319704248
0.0: 0.01812683790922165: 23.906915995227198
0.0: 0.09932097047567368: 10.204809055611
0.0: 0.8505538105964661: 13.896912484278904
0.0: 0.026253394782543182: 13.89241856999334
0.0: 0.05600128322839737: 19.259574919024008
0.0: 0.08970891684293747: 26.023551710829786
0.0: 0.019696608185768127: 16.523353878176515
0.0: 0.07214667648077011: 6.480587510850926
0.0: 0.04570113867521286: 27.563330702948388
0.0: 0.2636139988899231: 16.909193427733413
0.0: 0.025761589407920837: 22.427179198797408
0.0: 0.7586299180984497: 16.47390412969125
0.0: 0.19520534574985504: 11.587180463291562
0.0: 0.08211525529623032: 44.36237582760785
0.0: 0.0039550745859742165: 47.74957567739934
0.0: 0.0801098644733429: 11.391178321639464
0.0: 0.22077620029449463: 30.848393808250517
0.0: 0.2221042662858963: 23.65007652227004
0.0: 0.08041397482156754: 17.926023508231513
0.0: 0.13548405468463898: 6.995890951132938
0.0: 0.270977646112442: 20.931454594795717
0.0: 0.015514299273490906: 15.115191758519584
0.0: 0.08710213750600815: 2.8013043152788386
0.0: 0.057300761342048645: 24.245534142555343
0.0: 0.03064318560063839: 11.992636706921374
0.0: 0.2336220145225525: 29.956925698166607
0.0: 0.020444193854928017: 21.44182531243716
0.0: 0.03515603020787239: 11.632098995219305
0.0: 0.0024435645900666714: 16.95531742498505
0.0: 0.28676876425743103: 14.135966700969545
0.0: 0.1690606027841568: 11.330690548564949
0.0: 0.08387772738933563: 16.135358082500037
0.0: 0.11654536426067352: 15.77552690013068
0.0: 0.03825060650706291: 14.3782702084215
0.0: 0.23774726688861847: 14.401896349490285
0.0: 0.014760165475308895: 13.05291572830674
0.0: 0.03274909406900406: 10.29832715407256
0.0: 0.2269318848848343: 23.13275309497587
0.0: 0.16965489089488983: 25.598730121042465
0.0: 0.027042075991630554: 9.435610065447618
0.0: 0.062494874000549316: 87.85851580784717
0.0: 0.07336073368787766: 9.044706893362646
0.0: 0.037503160536289215: 24.269428666008395
0.0: 0.2815312147140503: 23.29976160517534
0.0: 0.003392515005543828: 7.1167192695920996
0.0: 0.33794105052948: 14.404284623483804
0.0: 0.07260136306285858: 52.59471426581998
0.0: 0.019582124426960945: 20.486876820211645
0.0: 0.04231605678796768: 54.734388888842496
0.0: 0.17259034514427185: 31.907017842277174
0.0: 0.13209891319274902: 29.596278852766343
0.0: 0.16982367634773254: 15.802548799115907
0.0: 0.04266048222780228: 20.316686891661575
0.0: 0.18931271135807037: 10.448315285384703
0.0: 0.023435408249497414: 6.875853371833596
0.0: 0.1012158915400505: 15.550674678241887
0.0: 0.1819625198841095: 7.610769676404481
0.0: 0.10594078153371811: 30.160786551290716
0.0: 0.11229093372821808: 35.67213194990072
0.0: 0.009945311583578587: 5.0892382105452665
0.0: 0.13624274730682373: 13.353216339376754
0.0: 0.005780416075140238: 11.088837491854312
0.0: 0.31251856684684753: 51.344509557526024
0.0: 0.03657234087586403: 10.077020936438254
0.0: 0.04249707609415054: 25.274227613895196
0.0: 0.1712128221988678: 24.304741729133692
0.0: 0.3045933246612549: 18.761644597042
0.0: 0.48121461272239685: 27.51245446089744
0.0: 0.03809685632586479: 17.479827739903946
0.0: 0.7738207578659058: 19.318112568455398
0.0: 0.32669898867607117: 25.870915552763904
0.0: 0.11752769351005554: 6.466785765603548
0.0: 0.03323202580213547: 15.174848471901017
0.0: 0.22307991981506348: 41.69584061975998
0.0: 0.07709433883428574: 0.5860601924853334
0.0: 0.04866938292980194: 39.01884805942796
0.0: 0.04400576278567314: 24.089383392293957
0.0: 0.10593070834875107: 11.718456606118993
0.0: 0.028700675815343857: 20.71483793608446
0.0: 0.013205369003117085: 11.072380338865221
0.0: 0.04152720794081688: 9.154799014407127
0.0: 0.5679600834846497: 30.818941995734143
0.0: 0.8999669551849365: 41.92212887948612
0.0: 0.15402786433696747: 37.30452196750393
0.0: 0.7176591753959656: 18.03780903870916
0.0: 0.0075838202610611916: 7.292865293307733
0.0: 0.17461881041526794: 14.95723221341126
0.0: 0.3185596764087677: 14.526776219252465
0.0: 0.07060393691062927: 29.08496028152509
0.0: 0.24044829607009888: 14.848283202604971
0.0: 0.127930149435997: 27.444143314538856
0.0: 0.11520040780305862: 18.266019369320407
0.0: 0.29924750328063965: 22.29591830707767
0.0: 0.04489472135901451: 50.95480082386734
0.0: 0.026881298050284386: 14.657577304108472
0.0: 0.08968512713909149: 28.896906752653074
0.0: 0.12655861675739288: 39.35294225534822
0.0: 0.014275269582867622: 17.871287503513997
1.0: 0.07751582562923431: 18.49538483554055
1.0: 0.33565694093704224: 26.74583319704248
1.0: 0.17193537950515747: 23.906915995227198
1.0: 0.381870836019516: 10.204809055611
1.0: 0.028225349262356758: 13.896912484278904
1.0: 0.14131008088588715: 13.89241856999334
1.0: 0.011645857244729996: 19.259574919024008
1.0: 0.2008645385503769: 26.023551710829786
1.0: 0.04535611346364021: 16.523353878176515
1.0: 0.3417088985443115: 6.480587510850926
1.0: 0.6150312423706055: 27.563330702948388
1.0: 0.20962925255298615: 16.909193427733413
1.0: 0.55860835313797: 22.427179198797408
1.0: 0.877677321434021: 16.47390412969125
1.0: 0.07549448311328888: 11.587180463291562
1.0: 0.9863932728767395: 44.36237582760785
1.0: 0.998928964138031: 47.74957567739934
1.0: 0.05697124823927879: 11.391178321639464
1.0: 0.8100338578224182: 30.848393808250517
1.0: 0.5650564432144165: 23.65007652227004
1.0: 0.08483432233333588: 17.926023508231513
1.0: 0.07932088524103165: 6.995890951132938
1.0: 0.6579062938690186: 20.931454594795717
1.0: 0.2513527572154999: 15.115191758519584
1.0: 0.004264936316758394: 2.8013043152788386
1.0: 0.053141675889492035: 24.245534142555343
1.0: 0.5307273864746094: 11.992636706921374
1.0: 0.5504661798477173: 29.956925698166607
1.0: 0.06953247636556625: 21.44182531243716
1.0: 0.8966226577758789: 11.632098995219305
1.0: 0.9968054294586182: 16.95531742498505
1.0: 0.000447596306912601: 14.135966700969545
1.0: 0.25998762249946594: 11.330690548564949
1.0: 0.06703366339206696: 16.135358082500037
1.0: 0.8292959332466125: 15.77552690013068
1.0: 0.8701388239860535: 14.3782702084215
1.0: 0.20753596723079681: 14.401896349490285
1.0: 0.7914173603057861: 13.05291572830674
1.0: 0.0928117111325264: 10.29832715407256
1.0: 0.33030545711517334: 23.13275309497587
1.0: 0.8479782342910767: 25.598730121042465
1.0: 0.8495008945465088: 9.435610065447618
1.0: 0.9999996423721313: 87.85851580784717
1.0: 0.3394271433353424: 9.044706893362646
1.0: 0.9970242381095886: 24.269428666008395
1.0: 0.9287159442901611: 23.29976160517534
1.0: 0.02628069743514061: 7.1167192695920996
1.0: 0.13375142216682434: 14.404284623483804
1.0: 0.9998773336410522: 52.59471426581998
1.0: 0.2365168184041977: 20.486876820211645
1.0: 0.9994105100631714: 54.734388888842496
1.0: 0.9924525618553162: 31.907017842277174
1.0: 0.05701683089137077: 29.596278852766343
1.0: 0.09795984625816345: 15.802548799115907
1.0: 0.7465262413024902: 20.316686891661575
1.0: 0.06864775717258453: 10.448315285384703
1.0: 0.0502375103533268: 6.875853371833596
1.0: 0.5802562236785889: 15.550674678241887
1.0: 0.2246372252702713: 7.610769676404481
1.0: 0.9134777784347534: 30.160786551290716
1.0: 0.9996857643127441: 35.67213194990072
1.0: 0.19114510715007782: 5.0892382105452665
1.0: 0.63518226146698: 13.353216339376754
1.0: 0.13164421916007996: 11.088837491854312
1.0: 0.2441123127937317: 51.344509557526024
1.0: 0.03402411565184593: 10.077020936438254
1.0: 0.7988390326499939: 25.274227613895196
1.0: 0.9102889895439148: 24.304741729133692
1.0: 0.046075258404016495: 18.761644597042
1.0: 0.464560866355896: 27.51245446089744
1.0: 0.13280461728572845: 17.479827739903946
1.0: 0.19457004964351654: 19.318112568455398
1.0: 0.004770875908434391: 25.870915552763904
1.0: 0.6219756603240967: 6.466785765603548
1.0: 0.27609333395957947: 15.174848471901017
1.0: 0.9998095631599426: 41.69584061975998
1.0: 0.3275779187679291: 0.5860601924853334
1.0: 0.9946687817573547: 39.01884805942796
1.0: 0.5119244456291199: 24.089383392293957
1.0: 0.06294194608926773: 11.718456606118993
1.0: 0.0837702825665474: 20.71483793608446
1.0: 0.40385347604751587: 11.072380338865221
1.0: 0.11989200860261917: 9.154799014407127
1.0: 0.3275682330131531: 30.818941995734143
1.0: 0.998938262462616: 41.92212887948612
1.0: 0.9940693378448486: 37.30452196750393
1.0: 0.0714745745062828: 18.03780903870916
1.0: 0.03496105968952179: 7.292865293307733
1.0: 0.5248056650161743: 14.95723221341126
1.0: 0.06292875856161118: 14.526776219252465
1.0: 0.06768421083688736: 29.08496028152509
1.0: 0.021170588210225105: 14.848283202604971
1.0: 0.06570781767368317: 27.444143314538856
1.0: 0.02136930264532566: 18.266019369320407
1.0: 0.24073733389377594: 22.29591830707767
1.0: 0.9997413754463196: 50.95480082386734
1.0: 0.021519046276807785: 14.657577304108472
1.0: 0.9992491602897644: 28.896906752653074
1.0: 0.2590218484401703: 39.35294225534822
1.0: 0.43310365080833435: 17.871287503513997
0.0: 0.5493764281272888: 11.011728216088724
0.0: 0.05993318930268288: 4.167430770258503
0.0: 0.06714200973510742: 15.745421612200529
0.0: 0.7247063517570496: 17.716476965413133
0.0: 0.030409429222345352: 17.88435930632612
0.0: 0.05798080936074257: 7.173086955399888
0.0: 0.11292196810245514: 28.827620562765215
0.0: 0.1779254525899887: 23.03891061635414
0.0: 0.26423099637031555: 14.889684918331461
0.0: 0.376606285572052: 30.82115658641157
0.0: 0.07340148836374283: 19.379088064507386
0.0: 0.08839980512857437: 18.100332059489897
0.0: 0.09766137599945068: 30.716708536066758
0.0: 0.3674474358558655: 6.57365972311033
0.0: 0.07904761284589767: 32.55904972912853
0.0: 0.17923344671726227: 38.10922798092648
0.0: 0.8084354400634766: 20.4093961905264
0.0: 0.016124874353408813: 12.095721120387804
0.0: 0.06196235120296478: 10.285804881252245
0.0: 0.07994913309812546: 31.442643301030497
0.0: 0.5136197805404663: 33.24799934936428
0.0: 0.11641153693199158: 15.674236253609626
0.0: 0.052714258432388306: 21.848848032942296
0.0: 0.15061883628368378: 31.590236737349066
0.0: 0.023820875212550163: 10.654441106936014
0.0: 0.08880524337291718: 27.106832739601426
0.0: 0.1791357547044754: 23.32800568718391
0.0: 0.7248266935348511: 7.978249044882937
0.0: 0.16817107796669006: 9.023549254101836
0.0: 0.12448985129594803: 22.447516344658798
0.0: 0.5161168575286865: 6.7488400341098895
0.0: 0.010766253806650639: 57.13802236539244
0.0: 0.8127195835113525: 25.45927334353893
0.0: 0.2222411036491394: 22.22958258281812
0.0: 0.1394510716199875: 19.761696576884685
0.0: 0.07743336260318756: 17.420368525098233
0.0: 0.06793681532144547: 19.557374716909614
0.0: 0.23802585899829865: 18.693782821318603
0.0: 0.07665667682886124: 19.964720926365786
0.0: 0.10463675111532211: 54.54430134727679
0.0: 0.16369187831878662: 28.307755588346527
0.0: 0.2199273556470871: 19.10856473332374
0.0: 0.16600137948989868: 13.45683470037089
0.0: 0.4241723120212555: 38.63743585366062
0.0: 0.17784123122692108: 13.048598677897756
0.0: 0.6644936203956604: 9.127031143343814
0.0: 0.08051085472106934: 46.788130191352394
0.0: 0.01995663158595562: 38.6155769557022
0.0: 0.3349264860153198: 9.472517051572012
